id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_wifi_internet,amenities_tv,amenities_air_conditioning,amenities_heating,amenities_kitchen
9307,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9308,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9309,apartment,entire_home_apt,4,1.5,2.0,4.0,real_bed,1,1,0,1,1
9310,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9311,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
9312,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
9313,apartment,entire_home_apt,6,1.0,3.0,4.0,real_bed,1,1,1,1,1
9314,apartment,entire_home_apt,2,1.5,1.0,1.0,real_bed,1,1,0,1,1
9315,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9316,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9317,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
9318,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9319,apartment,entire_home_apt,5,1.0,2.0,3.0,real_bed,1,1,1,1,1
9320,apartment,entire_home_apt,4,2.0,3.0,3.0,real_bed,1,1,1,1,1
9321,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9322,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9323,apartment,entire_home_apt,4,2.5,2.0,3.0,real_bed,1,1,1,1,1
9324,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9325,apartment,entire_home_apt,8,2.0,2.0,4.0,real_bed,1,1,1,1,1
9326,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,0,0,1,0
9327,apartment,entire_home_apt,6,2.0,2.0,4.0,real_bed,1,1,1,1,1
9328,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9329,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,1,1,1
9330,apartment,entire_home_apt,6,1.5,1.0,2.0,real_bed,1,1,1,1,1
9331,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9332,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,0,1
9333,apartment,entire_home_apt,4,2.0,2.0,3.0,real_bed,1,1,1,0,1
9334,apartment,private_room,1,2.5,1.0,1.0,real_bed,1,1,1,1,1
9335,apartment,entire_home_apt,8,3.0,4.0,4.0,real_bed,1,1,1,1,1
9336,apartment,entire_home_apt,8,2.0,3.0,6.0,real_bed,1,1,1,1,1
9337,apartment,private_room,1,2.0,2.0,1.0,real_bed,1,0,1,1,0
9338,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
9339,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,0,1
9340,apartment,entire_home_apt,2,1.0,1.0,3.0,real_bed,1,1,0,1,1
9341,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9342,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9343,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9344,apartment,entire_home_apt,10,2.0,3.0,6.0,real_bed,1,1,1,1,1
9345,apartment,entire_home_apt,3,1.0,1.0,3.0,real_bed,1,1,1,1,1
9346,apartment,entire_home_apt,3,1.0,1.0,3.0,real_bed,1,1,1,1,1
9347,apartment,entire_home_apt,5,1.5,2.0,3.0,real_bed,1,1,0,1,1
9348,apartment,entire_home_apt,3,1.0,1.0,3.0,real_bed,1,1,1,1,1
9349,loft,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9350,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
9351,house,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
9352,apartment,entire_home_apt,6,2.0,2.0,4.0,real_bed,1,1,0,0,1
9353,apartment,entire_home_apt,8,1.5,4.0,6.0,real_bed,1,1,1,1,1
9354,apartment,private_room,1,1.0,1.0,0.0,real_bed,1,1,0,0,0
9355,loft,entire_home_apt,2,2.0,0.0,1.0,real_bed,1,1,1,1,1
9356,apartment,entire_home_apt,8,2.0,3.0,7.0,real_bed,1,1,1,1,1
9357,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9358,apartment,entire_home_apt,4,1.5,1.0,2.0,real_bed,1,1,1,1,1
9359,apartment,private_room,6,2.0,3.0,3.0,real_bed,1,0,1,1,1
9360,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9361,apartment,entire_home_apt,8,2.0,3.0,6.0,real_bed,1,1,1,1,1
9362,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9363,apartment,private_room,3,2.5,1.0,3.0,real_bed,1,1,0,1,0
9364,apartment,entire_home_apt,4,1.0,2.0,4.0,real_bed,1,1,1,1,1
9365,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9366,apartment,entire_home_apt,2,1.5,1.0,1.0,real_bed,1,1,1,1,1
9367,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9368,apartment,entire_home_apt,3,1.0,2.0,2.0,real_bed,1,1,0,1,1
9369,house,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
9370,apartment,entire_home_apt,4,2.0,2.0,4.0,real_bed,1,1,1,1,1
9371,apartment,entire_home_apt,5,1.0,3.0,4.0,real_bed,1,1,1,1,1
9372,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9373,apartment,entire_home_apt,10,1.0,3.0,5.0,real_bed,1,1,0,1,1
9374,apartment,private_room,4,1.0,1.0,2.0,real_bed,1,1,0,1,1
9375,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9376,apartment,private_room,2,1.0,0.0,1.0,real_bed,1,1,0,0,1
9377,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9378,apartment,private_room,1,1.0,1.0,2.0,real_bed,1,1,1,1,1
9379,apartment,entire_home_apt,8,2.0,3.0,6.0,real_bed,1,1,1,1,1
9380,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,0,1,1,1
9381,house,private_room,1,1.5,0.0,1.0,real_bed,1,0,0,0,1
9382,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9383,apartment,entire_home_apt,3,1.0,0.0,1.0,real_bed,1,1,1,1,1
9384,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9385,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9386,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9387,house,private_room,1,1.5,3.0,1.0,real_bed,1,1,0,1,1
9388,apartment,private_room,1,1.0,0.0,1.0,real_bed,1,1,0,1,1
9389,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,0,1
9390,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,1,1,1
9391,hut,private_room,2,1.5,1.0,1.0,real_bed,1,1,0,1,1
9392,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,1,1,1
9393,house,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9394,apartment,entire_home_apt,4,1.5,1.0,1.0,real_bed,1,1,1,1,1
9395,apartment,entire_home_apt,8,3.5,3.0,5.0,real_bed,1,1,0,1,1
9396,apartment,private_room,2,2.0,3.0,1.0,real_bed,1,0,1,1,1
9397,apartment,entire_home_apt,4,2.0,3.0,3.0,real_bed,1,1,1,1,1
9398,apartment,entire_home_apt,4,1.0,2.0,4.0,real_bed,1,1,1,1,1
9399,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,0,1,1,1
9400,loft,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9401,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
9402,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9403,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
9404,apartment,entire_home_apt,7,1.0,4.0,5.0,real_bed,1,1,0,1,1
9405,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,0,1,0,1,1
9406,apartment,private_room,1,1.0,1.0,1.0,real_bed,0,0,0,0,0
9407,apartment,private_room,2,1.5,1.0,1.0,real_bed,1,1,0,1,1
9408,loft,entire_home_apt,4,1.0,0.0,3.0,real_bed,1,1,1,1,1
9409,apartment,private_room,2,1.0,1.0,0.0,real_bed,1,0,0,1,1
9410,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9411,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
9412,apartment,entire_home_apt,10,2.5,4.0,8.0,real_bed,1,1,1,1,1
9413,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9414,condominium,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9415,apartment,private_room,1,1.0,0.0,1.0,real_bed,1,0,0,1,1
9416,apartment,entire_home_apt,8,2.0,3.0,3.0,real_bed,1,1,1,1,1
9417,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
9418,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9419,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
9420,apartment,entire_home_apt,3,1.0,0.0,3.0,real_bed,1,1,1,1,1
9421,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9422,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9423,apartment,private_room,1,1.0,1.0,0.0,real_bed,1,1,0,1,0
9424,apartment,entire_home_apt,7,2.0,3.0,6.0,real_bed,1,1,1,1,1
9425,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
9426,apartment,entire_home_apt,7,1.5,2.0,3.0,real_bed,1,1,0,1,1
9427,apartment,entire_home_apt,7,2.0,3.0,5.0,real_bed,1,1,1,1,1
9428,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9429,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9430,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9431,house,entire_home_apt,2,1.0,1.0,1.0,real_bed,0,1,0,0,1
9432,apartment,entire_home_apt,3,1.0,1.0,1.0,real_bed,1,1,0,1,1
9433,apartment,entire_home_apt,6,1.5,3.0,4.0,real_bed,1,1,0,1,1
9434,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9435,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9436,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9437,apartment,entire_home_apt,4,1.0,1.0,3.0,real_bed,1,1,1,1,1
9438,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
9439,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9440,loft,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9441,house,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9443,apartment,private_room,2,1.0,1.0,1.0,real_bed,0,0,0,1,1
9444,boutique_hotel,private_room,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9445,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9446,boutique_hotel,private_room,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9447,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,0,1,1
9448,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9449,apartment,entire_home_apt,6,1.0,2.0,2.0,real_bed,1,1,1,1,1
9450,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,1,1,1
9451,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9452,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,0,1,1
9453,apartment,entire_home_apt,7,2.0,3.0,4.0,real_bed,1,1,1,1,1
9454,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9455,house,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
9456,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9457,loft,entire_home_apt,5,1.0,3.0,4.0,real_bed,1,1,0,1,1
9458,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9459,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9460,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9461,apartment,entire_home_apt,5,1.0,2.0,4.0,real_bed,1,1,1,1,1
9462,condominium,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9463,apartment,entire_home_apt,4,1.0,1.0,3.0,real_bed,1,1,1,1,1
9464,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9465,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
9467,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9468,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9469,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,0
9470,apartment,entire_home_apt,4,1.5,1.0,2.0,real_bed,1,1,1,1,1
9471,apartment,entire_home_apt,6,1.5,2.0,4.0,real_bed,1,1,1,1,1
9472,house,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,0
9473,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9474,apartment,entire_home_apt,4,2.5,2.0,2.0,real_bed,1,1,1,1,1
9475,apartment,entire_home_apt,6,2.0,3.0,5.0,real_bed,1,1,0,1,1
9476,condominium,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,0
9477,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,0,0,1
9478,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9479,serviced_apartment,hotel_room,5,2.0,2.0,4.0,real_bed,1,1,1,1,1
9480,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
9481,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9482,apartment,entire_home_apt,6,2.0,2.0,2.0,real_bed,1,1,1,1,1
9483,apartment,private_room,1,1.5,1.0,1.0,real_bed,1,1,0,0,1
9484,apartment,entire_home_apt,5,2.0,3.0,3.0,real_bed,1,1,1,1,1
9485,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,0,1,1,1
9486,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9487,apartment,entire_home_apt,3,1.0,2.0,3.0,real_bed,1,0,1,1,1
9488,apartment,entire_home_apt,7,2.0,3.0,7.0,real_bed,1,1,1,1,1
9489,apartment,entire_home_apt,4,1.5,3.0,4.0,real_bed,1,1,1,1,1
9490,loft,entire_home_apt,2,1.0,1.0,0.0,real_bed,1,1,1,1,1
9491,apartment,entire_home_apt,2,2.0,1.0,5.0,real_bed,1,1,1,1,1
9492,house,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9493,apartment,entire_home_apt,6,2.0,3.0,5.0,real_bed,1,1,1,1,1
9494,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9495,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,0,1,1
9496,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9497,apartment,private_room,1,2.0,2.0,2.0,real_bed,1,0,0,1,1
9498,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,0,1,1
9499,condominium,private_room,1,1.0,2.0,2.0,real_bed,1,0,0,1,1
9500,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
9501,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9502,apartment,entire_home_apt,2,1.5,1.0,2.0,real_bed,1,1,1,1,1
9503,house,entire_home_apt,4,2.5,1.0,1.0,real_bed,1,1,1,1,1
9504,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9505,apartment,entire_home_apt,5,2.0,2.0,3.0,real_bed,1,1,1,1,1
9506,serviced_apartment,entire_home_apt,4,2.0,2.0,3.0,real_bed,1,1,1,1,1
9507,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,1,1,1
9509,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,0,1,1
9510,condominium,entire_home_apt,7,2.0,3.0,7.0,real_bed,1,1,1,1,1
9511,apartment,entire_home_apt,4,2.0,2.0,3.0,real_bed,1,1,1,1,1
9512,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9513,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,0,1,1,1,1
9514,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9515,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
9516,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9517,apartment,entire_home_apt,7,2.0,4.0,5.0,real_bed,1,1,1,1,1
9518,loft,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9519,apartment,entire_home_apt,5,1.0,1.0,1.0,real_bed,1,1,1,1,1
9520,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9521,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9522,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9523,apartment,entire_home_apt,5,1.0,3.0,4.0,real_bed,0,1,0,1,1
9524,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9525,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9526,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9527,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9528,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9529,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
9530,apartment,entire_home_apt,2,1.0,0.0,2.0,real_bed,1,1,1,1,1
9531,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,0
9532,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9533,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
9534,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9535,apartment,entire_home_apt,7,1.0,2.0,5.0,real_bed,1,1,1,1,1
9536,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,0,1
9537,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9538,apartment,private_room,2,2.0,1.0,1.0,real_bed,1,1,0,1,1
9539,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,0,1
9540,loft,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9541,apartment,entire_home_apt,5,2.0,3.0,3.0,real_bed,1,1,0,1,1
9542,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9543,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,0,1
9544,apartment,private_room,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9545,apartment,entire_home_apt,7,2.0,4.0,8.0,real_bed,1,1,0,1,1
9546,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9547,apartment,entire_home_apt,6,1.0,2.0,2.0,real_bed,1,1,1,1,1
9548,apartment,entire_home_apt,5,1.0,2.0,2.0,real_bed,1,1,1,1,1
9549,serviced_apartment,hotel_room,4,1.0,2.0,3.0,real_bed,1,1,0,1,1
9550,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
9551,apartment,entire_home_apt,6,2.0,3.0,4.0,real_bed,1,1,1,1,1
9552,hostel,hotel_room,2,1.0,1.0,1.0,real_bed,1,0,1,0,0
9553,apartment,entire_home_apt,8,2.5,3.0,5.0,real_bed,1,1,1,0,1
9554,apartment,entire_home_apt,6,2.0,2.0,2.0,real_bed,1,1,1,1,1
9555,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9556,apartment,entire_home_apt,6,2.0,2.0,2.0,real_bed,1,1,1,1,1
9557,apartment,entire_home_apt,6,2.0,2.0,2.0,real_bed,1,1,1,1,1
9558,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9559,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9560,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9561,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
9562,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9563,serviced_apartment,hotel_room,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
9564,apartment,private_room,2,2.0,1.0,2.0,real_bed,1,1,0,1,0
9565,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9566,apartment,entire_home_apt,10,2.5,4.0,6.0,real_bed,1,1,1,1,1
9567,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9568,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9569,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9570,casa_particular_cuba_,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
9571,apartment,entire_home_apt,8,2.0,3.0,7.0,real_bed,1,1,1,1,1
9572,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9573,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9574,serviced_apartment,hotel_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9575,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,0,0,1,1
9576,apartment,entire_home_apt,5,1.0,1.0,2.0,real_bed,1,1,1,1,1
9577,house,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
9578,apartment,entire_home_apt,5,1.5,3.0,3.0,real_bed,1,1,1,1,1
9579,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,1,1,1
9580,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
9581,apartment,entire_home_apt,5,1.0,2.0,3.0,real_bed,1,1,1,1,1
9582,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9583,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9584,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,1,1,1
9585,apartment,private_room,2,2.5,1.0,1.0,real_bed,1,0,0,1,1
9586,condominium,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,0
9587,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9588,apartment,private_room,4,1.5,0.0,0.0,real_bed,1,1,0,1,1
9589,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,0,1,1,0
9590,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9591,apartment,entire_home_apt,2,1.0,0.0,0.0,real_bed,1,1,1,1,1
9592,apartment,entire_home_apt,4,1.0,0.0,1.0,real_bed,1,1,1,1,1
9593,house,private_room,1,1.0,0.0,1.0,real_bed,1,0,0,1,1
9594,apartment,private_room,2,2.0,2.0,2.0,real_bed,1,1,1,1,1
9595,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9596,bed_and_breakfast,private_room,1,1.5,1.0,1.0,real_bed,1,0,0,1,1
9597,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,0,1,1,1
9598,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
9599,apartment,entire_home_apt,6,2.0,3.0,4.0,real_bed,1,1,1,1,1
9600,apartment,entire_home_apt,12,2.0,5.0,7.0,real_bed,1,1,1,1,1
9601,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
9602,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9603,apartment,entire_home_apt,4,2.0,2.0,4.0,real_bed,1,1,1,1,1
9604,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9605,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9606,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9607,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
9608,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,0,1
9609,apartment,entire_home_apt,3,1.0,1.0,1.0,real_bed,1,1,1,1,1
9610,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
9611,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,1,1,1
9612,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9613,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9614,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
9615,apartment,private_room,3,1.0,1.0,2.0,real_bed,1,0,0,1,1
9616,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
9617,apartment,entire_home_apt,2,1.0,0.0,2.0,real_bed,1,1,0,1,1
9618,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,0,1,1,1
9619,apartment,entire_home_apt,6,1.0,3.0,3.0,real_bed,1,1,1,1,1
9620,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
9621,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9622,apartment,entire_home_apt,6,3.0,3.0,4.0,real_bed,1,1,1,1,1
9623,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
9624,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
9625,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9626,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,1,1,1
9627,apartment,entire_home_apt,6,2.0,4.0,4.0,real_bed,1,1,0,1,1
9628,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,0,1,1
9629,apartment,entire_home_apt,4,1.0,3.0,3.0,real_bed,1,1,1,1,1
9630,apartment,entire_home_apt,12,3.0,4.0,5.0,real_bed,1,1,1,1,1
9631,apartment,private_room,1,1.0,1.0,1.0,real_bed,0,1,0,0,1
9632,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
9633,apartment,entire_home_apt,4,2.0,2.0,3.0,real_bed,1,1,1,1,1
9634,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
